use_ID,sel_ID,ite_ID,cat_ID,act_ID,time
1174390,1662,777572,1,0,20150926
808904,1662,777572,1,0,20151019
800295,1662,777572,1,0,20151020
800295,1662,777572,1,0,20151019
800295,1662,777572,1,1,20151020
125217,1662,777572,1,0,20150925
1403221,1662,777572,1,0,20151125
279039,1662,777572,1,0,20150830
247975,1662,777572,1,0,20151013
1318723,1662,777572,1,0,20151126
643234,1662,777572,1,0,20150926
761852,1662,777572,1,0,20150921
1689973,1662,777572,1,0,20150806
1386863,1662,777572,1,0,20151009
1158424,1662,777572,1,0,20150819
1800370,1662,777572,1,0,20151001
53352,1662,777572,1,0,20150823
748771,1662,777572,1,0,20150802
653190,1662,777572,1,0,20150826
748771,1662,777572,1,0,20150802
1015589,1662,777572,1,0,20150804
1890926,1662,777572,1,0,20150923
108622,1662,777572,1,0,20150804
108622,1662,777572,1,0,20150825
1830559,1662,777572,1,0,20150923
604882,1662,777572,1,0,20150817
480585,1662,777572,1,0,20150911
1312515,1662,777572,1,0,20150901
2029706,1662,777572,1,0,20151031
16011,1662,777572,1,0,20150829
615316,1662,777572,1,0,20151007
332321,1662,777572,1,0,20150921
332321,1662,777572,1,0,20150921
10834,1662,777572,1,0,20151010
1609201,1662,777572,1,0,20151017
64697,1662,777572,1,0,20150914
1716839,1662,777572,1,0,20150901
117268,1662,777572,1,0,20150809
2021403,1662,777572,1,0,20150814
1563136,1662,777572,1,0,20150917
131236,1662,777572,1,0,20150725
1435429,1662,777572,1,0,20150712
1236653,1662,777572,1,0,20151006
867547,1662,777572,1,0,20150907
32171,1662,777572,1,0,20150916
14039,1662,777572,1,0,20150915
1071156,1662,777572,1,0,20150909
1096636,1662,777572,1,0,20150801
938659,1662,777572,1,0,20150723
939864,1662,777572,1,0,20151021
872831,1662,777572,1,0,20150921
377367,1662,777572,1,0,20150703
657445,1662,777572,1,0,20151012
1435429,1662,777572,1,0,20150712
1225532,1662,777572,1,0,20151011
1225532,1662,777572,1,0,20151011
92377,1662,777572,1,0,20150926
1607880,1662,777572,1,0,20151022
24599,1662,777572,1,0,20151017
1378120,1662,777572,1,0,20151026
169747,1662,777572,1,0,20151008
1836427,1662,777572,1,0,20150711
501147,1662,777572,1,0,20150821
930419,1662,777572,1,0,20150712
1920246,1662,777572,1,0,20151017
1920246,1662,777572,1,0,20150821
930419,1662,777572,1,0,20150810
930419,1662,777572,1,0,20150807
1716701,1662,777572,1,0,20150928
1311425,1662,777572,1,0,20150817
1716701,1662,777572,1,0,20150918
1145083,1662,777572,1,1,20150826
944965,1662,777572,1,0,20151010
843297,1662,777572,1,0,20150922
1096636,1662,777572,1,0,20150717
1716701,1662,777572,1,0,20150918
1716701,1662,777572,1,0,20150922
1607262,1662,777572,1,0,20150817
1783934,1662,777572,1,0,20150916
557408,1662,777572,1,0,20151024
1284614,1662,777572,1,0,20150906
1630237,1662,777572,1,0,20150724
480851,1662,777572,1,0,20150829
480851,1662,777572,1,0,20150830
1231682,1662,777572,1,0,20150914
1896899,1662,777572,1,0,20151128
1715192,1662,777572,1,0,20150731
546628,1662,777572,1,0,20150907
2001149,1662,777572,1,0,20151016
1180587,1662,777572,1,0,20150915
1162892,1662,777572,1,0,20150917
1287959,1662,777572,1,0,20151013
1048772,1662,777572,1,0,20150902
582919,1662,777572,1,0,20151018
889444,1662,777572,1,0,20150731
307618,1662,777572,1,0,20150713
568145,1662,777572,1,0,20151010
889444,1662,777572,1,0,20150928
590560,1662,777572,1,0,20150831
913923,1662,777572,1,0,20150810
853771,1662,777572,1,0,20150929
677040,1662,777572,1,0,20151029
1786519,1662,777572,1,0,20151023
747686,1662,777572,1,0,20150914
778411,1662,777572,1,0,20150808
1539248,1662,777572,1,0,20151014
1575366,1662,777572,1,0,20150817
1494611,1662,777572,1,0,20150701
488080,1662,777572,1,0,20150813
488080,1662,777572,1,0,20150821
1539248,1662,777572,1,0,20151014
1539248,1662,777572,1,0,20151014
1187053,1662,777572,1,0,20151006
1871526,1662,777572,1,0,20150928
794870,1662,777572,1,0,20150903
612445,1662,777572,1,0,20150713
140017,1662,777572,1,0,20150714
612445,1662,777572,1,0,20151007
794870,1662,777572,1,0,20150903
482949,1662,777572,1,0,20150802
83051,1662,777572,1,0,20150716
706195,1662,777572,1,0,20150804
449442,1662,777572,1,0,20150804
763349,1662,777572,1,0,20150729
152038,1662,777572,1,0,20150803
2039844,1662,777572,1,0,20150725
769512,1662,777572,1,0,20150921
158887,1662,777572,1,0,20150924
158887,1662,777572,1,0,20150924
158887,1662,777572,1,0,20150908
158887,1662,777572,1,0,20150908
769512,1662,777572,1,0,20150921
324459,1662,777572,1,0,20150925
1349465,1662,777572,1,0,20151008
341123,1662,777572,1,0,20150923
341123,1662,777572,1,0,20150916
1854637,1662,777572,1,0,20151029
99641,1662,777572,1,0,20150820
1571430,1662,777572,1,0,20150719
1437720,1662,777572,1,0,20150924
1886254,1662,777572,1,0,20150731
170147,1662,777572,1,0,20150722
1435429,1662,777572,1,1,20150712
170147,1662,777572,1,0,20150724
916438,1662,777572,1,0,20151130
528765,1662,777572,1,0,20150830
1590812,1662,777572,1,0,20150708
528765,1662,777572,1,0,20150830
14480,1662,777572,1,0,20150812
14480,1662,777572,1,0,20150816
14480,1662,777572,1,1,20150812
14480,1662,777572,1,0,20150812
14480,1662,777572,1,0,20150812
1435429,1662,777572,1,0,20150712
703185,1662,777572,1,0,20150918
310906,1662,777572,1,0,20151027
1436165,1662,777572,1,0,20150720
1454850,1662,777572,1,0,20151025
839662,1662,777572,1,0,20150817
404650,1662,777572,1,0,20150707
1364241,1662,777572,1,0,20150705
915762,1662,777572,1,0,20150705
87680,1662,777572,1,0,20151021
1364241,1662,777572,1,0,20150703
712889,1662,777572,1,0,20151130
1166507,1662,777572,1,0,20150816
689686,1662,777572,1,0,20150912
1364241,1662,777572,1,1,20150703
1435429,1662,777572,1,0,20150712
217466,1662,777572,1,0,20150913
476614,1662,777572,1,0,20150830
1584982,1662,777572,1,0,20150708
1435429,1662,777572,1,0,20150712
38061,1662,777572,1,0,20150907
1562939,1662,777572,1,0,20150706
471829,1662,777572,1,0,20150714
1685017,1662,777572,1,0,20151008
1164723,1662,777572,1,0,20151023
258194,1662,777572,1,0,20150705
1435429,1662,777572,1,0,20150712
1256555,1662,777572,1,0,20150818
1992226,1662,777572,1,0,20150927
625612,1662,777572,1,0,20151022
1435429,1662,777572,1,0,20150712
706194,1662,777572,1,0,20150902
706194,1662,777572,1,0,20150902
621429,1662,777572,1,0,20150830
1515342,1662,777572,1,0,20151010
2002436,1662,777572,1,0,20150825
293965,1662,777572,1,0,20151030
11330,1662,777572,1,0,20150801
1079767,1662,777572,1,0,20150710
11330,1662,777572,1,0,20150731
1119708,1662,777572,1,0,20150902
1327709,1662,777572,1,0,20151015
174187,1662,777572,1,0,20151007
1714894,1662,777572,1,0,20150714
157868,1662,777572,1,0,20151021
157868,1662,777572,1,0,20151021
429802,1662,777572,1,0,20150912
429802,1662,777572,1,0,20150912
234484,1662,777572,1,0,20150821
52059,6740,1591440,1,0,20151007
52059,6740,1591440,1,0,20151007
77670,6740,1591440,1,0,20151008
77670,6740,1591440,1,0,20151008
1792498,6740,1591440,1,0,20150903
359590,6740,1591440,1,0,20151008
1794365,6740,1591440,1,0,20151008
1794365,6740,1591440,1,0,20151008
1794365,6740,1591440,1,0,20151008
1794365,6740,1591440,1,0,20151008
136383,6740,1591440,1,0,20150903
1944011,6740,1591440,1,0,20151008
1932860,6740,1591440,1,0,20151007
1932860,6740,1591440,1,0,20151007
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1312523,6740,1591440,1,0,20151009
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
136383,6740,1591440,1,0,20150903
1384491,6740,1591440,1,0,20151006
509868,6740,1591440,1,0,20151006
1564427,6740,1591440,1,0,20151007
1564427,6740,1591440,1,0,20151007
566595,6740,1591440,1,0,20150927
1424501,6740,1591440,1,0,20151008
1424501,6740,1591440,1,0,20151008
1044411,6740,1591440,1,0,20150908
1169604,6740,1591440,1,0,20151006
1733961,6740,1591440,1,0,20151008
1117380,6740,1591440,1,0,20151008
1660382,2796,1590853,1,1,20150728
236453,2183,519957,1,0,20150701
1171985,2183,519957,1,0,20150819
1115584,2183,519957,1,0,20150726
293985,2183,519957,1,0,20151013
96688,2183,519957,1,0,20150916
293985,2183,519957,1,0,20151013
1689239,6658,917742,1,0,20151031
82584,6658,917742,1,0,20151123
1106252,6658,917742,1,0,20150709
229347,6658,917742,1,0,20151013
1692256,6658,917742,1,0,20151031
1548772,6658,917742,1,0,20151125
841210,6658,917742,1,0,20151020
1768007,9810,1329492,1,1,20150821
1224348,6334,1222361,1,0,20150731
228155,6334,2083776,1,0,20151013
123014,2316,456709,1,0,20150928
1814508,2316,456709,1,0,20150923
2050193,2316,456709,1,0,20150929
758972,507,100249,1,0,20150926
855762,840,552723,1,0,20150823
1386541,840,552723,1,0,20150822
1873082,840,552723,1,0,20151024
810135,840,552723,1,0,20150914
992974,840,552723,1,0,20150920
1723533,840,552723,1,0,20151005
1077683,840,552723,1,1,20150824
697676,9410,890247,1,0,20150716
697676,9410,890247,1,0,20150716
709711,2358,908538,1,0,20150906
1584271,2358,908538,1,0,20151030
750054,2358,908538,1,0,20151022
1252047,2358,908538,1,0,20151015
1720253,2358,908538,1,0,20151007
218939,2358,908538,1,0,20150901
1584271,2358,908538,1,0,20151030
218939,2358,908538,1,0,20150823
218939,2358,908538,1,0,20150824
1980677,1746,1401593,1,0,20150905
479432,5422,2328481,1,0,20150902
334640,5422,2328481,1,0,20150829
334640,5422,2328481,1,0,20151028
1092936,5422,2328481,1,0,20150830
334640,5422,2328481,1,1,20150829
1537253,5422,2328481,1,0,20150830
1572754,5422,2328481,1,0,20150829
334640,5422,2328481,1,0,20150830
334640,5422,2328481,1,0,20150902
1094871,5422,2328481,1,0,20150830
2056549,5422,2328481,1,0,20150908
95540,5422,2328481,1,0,20150829
999866,5422,2328481,1,0,20150829
472953,5422,2328481,1,1,20150923
500455,5422,2328481,1,0,20150831
845483,5422,2328481,1,0,20150829
965773,5422,2328481,1,0,20150829
1877497,5422,2328481,1,0,20150829
1966968,5422,2328481,1,0,20150902
724548,5422,2328481,1,1,20150829
905040,5422,2328481,1,0,20150901
1657442,5422,2328481,1,0,20151030
439640,5422,2328481,1,0,20150904
439640,5422,2328481,1,1,20150829
439640,5422,2328481,1,1,20150829
575674,5422,2328481,1,0,20150829
439640,5422,2328481,1,0,20150829
860189,5422,2328481,1,0,20151003
540011,5422,2328481,1,0,20150829
1436836,5422,2328481,1,0,20150829
1436836,5422,2328481,1,0,20150829
334640,5422,2328481,1,0,20151028
1316817,5899,507403,1,0,20151124
340838,6883,1909035,1,0,20151016
1888097,6883,1909035,1,0,20151022
1854502,606,1835904,1,0,20151022
556073,6029,946395,1,0,20151005
765356,6029,946395,1,0,20151014
673220,2219,1071221,1,0,20150714
1927140,3944,951968,1,0,20150913
1736298,4058,476998,1,0,20151028
1736298,4058,476998,1,0,20151028
445860,4058,476998,1,0,20151028
1356882,5899,1660699,1,1,20151121
876395,5899,1660699,1,0,20151126
237817,5899,1660699,1,0,20150728
545324,5899,1660699,1,0,20150903
931320,5899,1660699,1,0,20151027
952661,5899,1660699,1,0,20150826
545324,5899,1660699,1,0,20150903
905025,4248,73789,1,0,20150817
278366,2926,2128586,1,0,20150906
1783087,2316,1571648,1,0,20150710
454995,2630,444618,1,0,20151024
108502,2630,444618,1,0,20151029
890665,3664,172112,1,0,20150701
2009538,3664,172112,1,0,20150801
1155302,3664,172112,1,0,20150703
1155302,3664,172112,1,0,20150703
890665,3664,172112,1,0,20150701
890665,3664,172112,1,0,20150701
890665,3664,172112,1,0,20150701
696395,3664,172112,1,0,20150702
1420574,3664,172112,1,0,20150712
815835,3664,172112,1,0,20150701
732397,6565,1048691,1,0,20151013
669656,9651,798769,1,0,20150828
916261,4058,465327,1,0,20151125
1769565,4058,465327,1,0,20151001
722827,1968,529041,1,0,20150928
1866022,1968,529041,1,0,20151011
297252,1968,529041,1,0,20150905
1078949,1968,529041,1,0,20150929
601806,1968,529041,1,1,20151010
1078949,1968,529041,1,0,20150929
1078949,1968,529041,1,0,20151004
1078949,1968,529041,1,0,20150929
831906,1968,529041,1,0,20150926
1759949,1968,529041,1,0,20151007
1759949,1968,529041,1,0,20151007
233112,1968,529041,1,0,20151005
356264,1968,529041,1,0,20151030
356264,1968,529041,1,0,20151030
2004419,1968,529041,1,0,20151014
894529,1968,529041,1,0,20150919
1559078,1968,529041,1,0,20150902
594359,1968,529041,1,1,20151125
594359,1968,529041,1,1,20151125
407646,1968,529041,1,0,20150910
1759949,1968,529041,1,0,20151007
1222421,4230,2300796,1,0,20150915
1779347,1844,148681,1,1,20151008
18663,1844,148681,1,0,20151026
1032156,1693,973306,1,0,20151029
114551,1693,973306,1,1,20151030
1887209,1693,973306,1,1,20151122
114551,1693,973306,1,1,20151030
1108607,3431,2352625,1,1,20151130
1108607,3431,2352625,1,0,20151130
44279,3431,2352625,1,0,20150714
1026151,3431,2352625,1,0,20151127
178568,3431,2352625,1,1,20150928
1076831,3431,2352625,1,0,20151121
573303,3431,2352625,1,1,20151031
753447,3431,2352625,1,1,20151129
753447,3431,2352625,1,1,20151129
1963828,3431,2352625,1,0,20150904
1963828,3431,2352625,1,1,20150904
573303,3431,2352625,1,0,20151030
1831971,3431,2352625,1,1,20151031
573303,3431,2352625,1,0,20151030
85093,3431,2352625,1,0,20151029
189621,3431,2352625,1,1,20151122
231035,3431,2352625,1,0,20151123
1078949,3431,2352625,1,0,20151029
158315,3431,2352625,1,1,20151005
1445553,3431,2352625,1,0,20151012
158315,3431,2352625,1,0,20151005
759363,3431,2352625,1,0,20151008
189621,3431,2352625,1,0,20151122
189621,3431,2352625,1,0,20151122
1647594,3431,2352625,1,0,20151129
1963828,3431,2352625,1,0,20150904
490300,3431,2352625,1,0,20151008
234911,3431,2352625,1,0,20151127
651449,3431,2352625,1,1,20151012
490300,3431,2352625,1,0,20151005
772351,3431,2352625,1,0,20151125
949804,3431,2352625,1,1,20151127
515301,3944,1891949,1,0,20151027
1534747,5837,289120,1,0,20150927
1534747,5837,289120,1,0,20150919
1287879,3971,2064920,1,0,20151015
2014434,3971,2064920,1,0,20151126
311249,3971,2064920,1,0,20150713
1951694,3971,2064920,1,0,20151127
1883244,6883,368052,1,0,20151017
340838,6883,368052,1,0,20151016
1030344,6883,368052,1,0,20151013
6281,2252,1928815,1,0,20150928
1917838,2252,1928815,1,0,20150728
142458,2252,1928815,1,0,20150817
611826,2252,1928815,1,0,20151015
476481,2252,1928815,1,0,20151124
1230932,2252,1928815,1,0,20151130
1634272,6892,419496,1,0,20151016
1241965,6892,419496,1,0,20151028
636205,6892,419496,1,0,20151124
1919336,6892,419496,1,0,20150923
162630,6892,419496,1,0,20151008
309086,6892,419496,1,0,20151010
162630,6892,419496,1,0,20151008
571830,6892,419496,1,0,20151023
1018167,6892,419496,1,0,20151019
1627441,6892,419496,1,0,20151124
346177,3063,1542098,1,0,20150818
1948432,3063,1542098,1,0,20150706
1615301,2926,345675,1,1,20150930
278366,2926,345675,1,0,20150906
278366,2926,345675,1,0,20150701
538295,2926,345675,1,0,20150807
278366,2926,345675,1,0,20150831
278366,2926,345675,1,0,20150906
1237475,2926,345675,1,0,20150904
821415,2926,345675,1,0,20150908
1449036,2926,345675,1,0,20150807
1556037,2926,345675,1,0,20150824
1109349,2926,345675,1,0,20150725
1006017,2926,345675,1,0,20150802
49029,2926,345675,1,0,20150919
1515166,2926,345675,1,0,20150717
1829458,2926,345675,1,0,20150721
982274,2926,345675,1,0,20150701
1517452,2926,345675,1,0,20150922
1714847,2926,345675,1,0,20150821
726070,2926,345675,1,0,20150805
18687,2926,345675,1,0,20150725
1937343,2926,345675,1,0,20150728
1857761,2926,345675,1,0,20150926
1568870,3664,1731015,1,0,20151031
759846,3664,1731015,1,0,20151030
515301,3944,1694603,1,0,20151027
346330,3944,1694603,1,0,20151028
192470,3944,1694603,1,0,20151010
515301,3944,1420462,1,0,20151027
1371752,3944,1420462,1,0,20150914
806468,3944,1420462,1,0,20150917
623576,589,77214,1,0,20151124
1931172,4077,1872737,1,0,20150806
1931172,4077,1872737,1,0,20150806
533269,1321,1899433,1,0,20150825
843413,1321,1899433,1,1,20150909
632673,4562,1051504,1,0,20151130
673096,7644,2190362,1,0,20150701
1573827,7644,2190362,1,0,20150801
1063794,7644,2190362,1,0,20150820
895955,3664,2217512,1,0,20150920
895955,3664,2217512,1,0,20150918
306226,3664,2217512,1,0,20150923
1793349,3664,2217512,1,0,20150919
211288,3664,2217512,1,0,20150922
1710715,4781,1613677,1,0,20151004
1211577,4781,1613677,1,0,20150723
1209878,4781,1613677,1,1,20151007
1211577,4781,1613677,1,0,20150723
27517,4781,1613677,1,0,20150924
1110184,4781,1613677,1,1,20151017
899011,4781,1613677,1,0,20151027
1887939,4781,1613677,1,0,20150914
369476,4781,1613677,1,0,20150815
1211577,4781,1613677,1,1,20150723
29227,4781,1613677,1,0,20150828
1189704,4781,1613677,1,0,20151019
408093,4781,1613677,1,0,20151031
8700,4781,1613677,1,0,20151025
803050,4781,1613677,1,1,20150804
803050,4781,1613677,1,1,20150807
87493,4781,1613677,1,0,20150922
1140625,4781,1613677,1,1,20151008
1128390,4781,1613677,1,1,20151002
562629,4781,1613677,1,1,20150915
1508648,4781,1613677,1,0,20150730
29227,4781,1613677,1,0,20150828
1344685,4781,1613677,1,0,20151122
1075200,4781,1613677,1,0,20150728
1344685,4781,1613677,1,0,20151122
1344685,4781,1613677,1,0,20151122
739123,4781,1613677,1,0,20151026
1933028,4781,1613677,1,0,20151018
1344685,4781,1613677,1,0,20151122
1542048,4781,1613677,1,0,20150825
409848,4781,1613677,1,0,20150908
114296,4781,1613677,1,0,20150831
1344685,4781,1613677,1,0,20151122
373987,4781,1613677,1,1,20150921
583219,4781,1613677,1,1,20151004
1542048,4781,1613677,1,0,20150825
208395,4781,1613677,1,1,20150902
208395,4781,1613677,1,1,20150817
1736515,4781,1613677,1,0,20150909
2007635,4781,1613677,1,0,20150917
983934,4781,1613677,1,0,20151024
698203,4781,1613677,1,0,20151124
237264,4781,1613677,1,0,20151001
528359,4781,1613677,1,0,20150930
214278,4781,1613677,1,0,20150728
214278,4781,1613677,1,0,20150810
699442,4781,1613677,1,1,20151001
699442,4781,1613677,1,1,20150929
1742388,4781,1613677,1,1,20150905
1185868,4781,1613677,1,1,20151129
1185868,4781,1613677,1,1,20151129
1971114,4781,1613677,1,0,20150909
170815,4781,1613677,1,0,20151006
263785,4781,1613677,1,1,20150818
1839023,4781,1613677,1,1,20151030
1882269,4781,1613677,1,0,20151030
932736,4781,1613677,1,0,20151006
46900,4781,1613677,1,1,20151012
46900,4781,1613677,1,1,20151012
1913995,4781,1613677,1,0,20151016
717928,4781,1613677,1,0,20150907
1025683,4781,1613677,1,0,20150719
1503421,4781,1613677,1,0,20151029
844980,4781,1613677,1,0,20150908
932358,4781,1613677,1,0,20150827
348750,4781,1613677,1,0,20150917
310800,4781,1613677,1,0,20150908
310800,4781,1613677,1,0,20150908
932358,4781,1613677,1,0,20150828
1528941,4781,1613677,1,1,20151028
1570194,4781,1613677,1,1,20150926
844980,4781,1613677,1,0,20150908
1868277,4781,1613677,1,0,20150714
1868277,4781,1613677,1,1,20150714
1027723,4781,1613677,1,0,20150918
1163938,4781,1613677,1,0,20151019
865228,4781,1613677,1,1,20151025
1266616,4781,1613677,1,0,20151010
509128,4781,1613677,1,0,20150922
509128,4781,1613677,1,1,20150922
1266616,4781,1613677,1,0,20150914
397026,4781,1613677,1,0,20150708
119766,4781,1613677,1,0,20150924
1082580,4781,1613677,1,0,20151009
329372,4781,1613677,1,0,20151123
1266616,4781,1613677,1,0,20150914
509128,4781,1613677,1,0,20150922
1644041,4781,1613677,1,0,20151124
1583817,4781,1613677,1,0,20150825
643059,4781,1613677,1,0,20151023
643059,4781,1613677,1,1,20151023
200999,4781,1613677,1,0,20150727
1583817,4781,1613677,1,0,20150827
1297705,4781,1613677,1,0,20150825
1583817,4781,1613677,1,1,20151008
1583817,4781,1613677,1,0,20150825
1849487,4781,1613677,1,0,20150912
1583817,4781,1613677,1,0,20150907
963119,4781,1613677,1,0,20151028
1078681,4781,1613677,1,0,20150823
1034542,4781,1613677,1,0,20151010
1583817,4781,1613677,1,1,20150825
1583817,4781,1613677,1,1,20151008
1583817,4781,1613677,1,0,20150915
643059,4781,1613677,1,0,20151023
1583817,4781,1613677,1,0,20150915
643059,4781,1613677,1,0,20151023
914851,4781,1613677,1,0,20150922
769395,4781,1613677,1,0,20150812
612699,4781,1613677,1,1,20151030
1583817,4781,1613677,1,0,20150825
1138487,4781,1613677,1,0,20150919
1278825,4781,1613677,1,0,20150821
1690994,4781,1613677,1,0,20151016
1690994,4781,1613677,1,0,20151016
1631161,4781,1613677,1,1,20151013
94305,4781,1613677,1,0,20150903
1690994,4781,1613677,1,0,20151016
1008663,4781,1613677,1,0,20151015
1008663,4781,1613677,1,0,20151012
1008663,4781,1613677,1,0,20151012
105439,4781,1613677,1,0,20151024
1097122,4781,1613677,1,0,20151013
105439,4781,1613677,1,0,20151024
105439,4781,1613677,1,0,20151024
1020103,4781,1613677,1,0,20150828
105439,4781,1613677,1,0,20151024
68697,4781,1613677,1,1,20151007
920179,4781,1613677,1,0,20150830
1843868,4781,1613677,1,1,20151008
1768897,4781,1613677,1,0,20151006
1843868,4781,1613677,1,1,20150928
1843868,4781,1613677,1,1,20151008
1843868,4781,1613677,1,1,20150924
715921,4781,1613677,1,0,20151128
338355,4781,1613677,1,0,20150706
1818713,4781,1613677,1,0,20150926
1360574,4781,1613677,1,0,20151021
410125,4781,1613677,1,1,20150830
1055632,4781,1613677,1,0,20150928
410125,4781,1613677,1,0,20150830
410125,4781,1613677,1,0,20150830
410125,4781,1613677,1,0,20150830
410125,4781,1613677,1,0,20150830
1780410,4781,1613677,1,0,20150924
1349244,4781,1613677,1,0,20150802
18983,4781,1613677,1,1,20151130
18983,4781,1613677,1,1,20151130
1034673,4781,1613677,1,0,20151021
1475892,4781,1613677,1,1,20150815
1690995,4781,1613677,1,0,20151012
1930235,4781,1613677,1,0,20150915
1151069,4781,1613677,1,0,20151022
1151069,4781,1613677,1,0,20151026
1462104,4781,1613677,1,0,20150905
2029645,4781,1613677,1,0,20150807
1574237,4781,1613677,1,0,20150911
319949,4781,1613677,1,1,20150810
906120,4781,1613677,1,0,20150716
1272484,4781,1613677,1,1,20150908
1025812,4781,1613677,1,1,20151128
1378627,4781,1613677,1,0,20150729
1462104,4781,1613677,1,0,20150904
883005,4781,1613677,1,0,20150715
883005,4781,1613677,1,0,20150715
701527,4781,1613677,1,0,20151017
839866,4781,1613677,1,0,20150717
1519748,4781,1613677,1,1,20151011
1519748,4781,1613677,1,1,20151011
1462104,4781,1613677,1,0,20150904
1534312,4781,1613677,1,0,20151002
1534312,4781,1613677,1,0,20151002
1577158,4781,1613677,1,1,20151007
1268922,4781,1613677,1,1,20151018
132964,4781,1613677,1,0,20151126
535640,4781,1613677,1,0,20151016
1078067,4781,1613677,1,0,20150915
1078067,4781,1613677,1,0,20150915
1655872,4781,1613677,1,0,20151125
132656,4781,1613677,1,0,20151008
1655872,4781,1613677,1,0,20150821
400295,4781,1613677,1,0,20151030
1864087,4781,1613677,1,0,20150705
803322,4781,1613677,1,0,20150924
187171,4781,1613677,1,1,20151030
1195220,4781,1613677,1,0,20150816
670482,4781,1613677,1,0,20151025
670482,4781,1613677,1,0,20150917
670482,4781,1613677,1,0,20150929
670482,4781,1613677,1,0,20150927
670482,4781,1613677,1,0,20150917
670482,4781,1613677,1,0,20150917
670482,4781,1613677,1,0,20150917
1260431,4781,1613677,1,1,20150825
371432,4781,1613677,1,1,20150729
1980329,4781,1613677,1,0,20150816
694349,4781,1613677,1,0,20151020
1938255,4781,1613677,1,0,20151005
1111675,4781,1613677,1,0,20150906
5732,4781,1613677,1,1,20151129
2046896,4781,1613677,1,0,20150804
670482,4781,1613677,1,0,20150917
670482,4781,1613677,1,0,20150917
670482,4781,1613677,1,1,20150919
670482,4781,1613677,1,0,20150829
1072829,4781,1613677,1,0,20150922
1166359,4781,1613677,1,0,20150902
1882021,4781,1613677,1,0,20151015
22627,4781,1613677,1,0,20150928
103937,4781,1613677,1,0,20151023
1540244,4781,1613677,1,0,20151123
1492179,4781,1613677,1,1,20151123
1833494,4781,1613677,1,0,20150803
2038640,4781,1613677,1,0,20150916
2009326,4781,1613677,1,0,20151029
378146,4781,1613677,1,0,20151018
22627,4781,1613677,1,1,20150928
431487,4781,1613677,1,0,20150919
470799,4781,1613677,1,0,20151027
22627,4781,1613677,1,0,20150928
1688965,4781,1613677,1,0,20150916
1939888,4781,1613677,1,0,20150903
399647,4781,1613677,1,0,20150711
399647,4781,1613677,1,1,20150711
303448,4781,1613677,1,0,20150929
587011,4781,1613677,1,0,20150713
1157467,4781,1613677,1,1,20150731
971481,4781,1613677,1,0,20150716
1548075,4781,1613677,1,0,20150904
1378785,4781,1613677,1,0,20150707
1548075,4781,1613677,1,1,20150904
1670829,4781,1613677,1,1,20150704
141929,4781,1613677,1,1,20151008
102620,4781,1613677,1,0,20150920
1178318,4781,1613677,1,0,20150909
1700825,4781,1613677,1,0,20150909
102812,4781,1613677,1,0,20150801
1565832,4781,1613677,1,0,20150823
588700,4781,1613677,1,0,20150727
30395,4781,1613677,1,0,20150912
172137,4781,1613677,1,0,20150823
295957,4781,1613677,1,0,20150720
1558479,4781,1613677,1,0,20151014
1558479,4781,1613677,1,1,20151013
1558479,4781,1613677,1,0,20151014
295957,4781,1613677,1,0,20150722
295957,4781,1613677,1,0,20150721
29573,4781,1613677,1,0,20151010
29573,4781,1613677,1,0,20151010
1287394,4781,1613677,1,0,20151128
878294,4781,1613677,1,1,20150913
720125,4781,1613677,1,0,20151017
1088579,4781,1613677,1,0,20151024
944621,4781,1613677,1,1,20150827
1379775,4781,1613677,1,1,20150910
153643,4781,1613677,1,0,20150821
153643,4781,1613677,1,0,20150821
153643,4781,1613677,1,1,20150821
2017712,4781,1613677,1,0,20150829
1247708,4781,1613677,1,1,20151005
1587710,4781,1613677,1,0,20151030
1587710,4781,1613677,1,0,20151030
1977062,4781,1613677,1,0,20150813
833215,4781,1613677,1,0,20150915
295957,4781,1613677,1,0,20150722
1402577,4781,1613677,1,0,20151008
1402577,4781,1613677,1,0,20151008
1036921,4781,1613677,1,0,20151003
925410,4781,1613677,1,0,20151001
722002,4781,1613677,1,0,20150907
1089505,4781,1613677,1,0,20151019
162135,4781,1613677,1,0,20151016
353582,4781,1613677,1,0,20150915
1413509,4781,1613677,1,0,20150822
1106752,4781,1613677,1,0,20151011
1106752,4781,1613677,1,0,20151011
1133274,4781,1613677,1,0,20150804
669186,4781,1613677,1,1,20151008
888972,4781,1613677,1,0,20150819
1575263,4781,1613677,1,0,20150907
1239190,4781,1613677,1,0,20150814
1511026,4781,1613677,1,0,20150818
1239190,4781,1613677,1,0,20150816
1239190,4781,1613677,1,0,20150820
