use_ID,ite_ID,buy
1054507,2072303,1
1099207,2072303,1
227149,2072303,1
1738684,2072303,1
1165192,2072303,1
936263,2072303,1
2060524,2072303,1
1971744,1012936,1
532379,1918766,1
1268497,1199026,1
12060,1557955,1
1855581,2240079,1
1457655,2240079,1
248303,2240079,1
1305402,2240079,1
1473751,2240079,1
174720,2240079,1
1506580,2240079,1
337313,2240079,1
1137408,2240079,1
1420320,2240079,1
1497305,2240079,1
625705,2240079,1
1646290,2240079,1
62117,2240079,1
742452,2240079,1
1285799,2240079,1
459828,2240079,1
1539743,2240079,1
1018719,2240079,1
540054,2240079,1
2568,2240079,1
1858702,2240079,1
1100543,2240079,1
135734,2240079,1
543757,2240079,1
736738,2240079,1
481422,2240079,1
997391,1872084,1
1537424,2302085,1
356707,920330,1
1057184,920330,1
457713,920330,1
1920320,920330,1
1521556,1101047,1
1788702,58319,1
909775,58319,1
1343639,58319,1
2054361,71997,1
1387464,156845,1
1082350,114573,1
898647,1917744,1
1265232,694048,1
394724,1256528,1
977071,675178,1
1994213,2152318,1
750090,2152318,1
2033677,1052368,1
49055,1081856,1
738633,1081856,1
1822763,2078360,1
661370,1637179,1
28733,379441,1
1216827,944655,1
18529,2332770,1
741487,1600344,1
1690884,1600344,1
1264712,202352,1
1891450,80354,1
1734682,2217597,1
314097,321387,1
599678,908922,1
1538006,908922,1
1084059,908922,1
327431,908922,1
1184427,908922,1
1851760,908922,1
1127584,908922,1
727617,908922,1
1385143,908922,1
667009,908922,1
1839931,908922,1
290033,908922,1
992657,908922,1
454439,908922,1
1291700,908922,1
505682,908922,1
1925389,908922,1
476690,908922,1
565974,908922,1
1130417,908922,1
1394414,908922,1
1946061,908922,1
1280360,908922,1
1809321,908922,1
1214805,908922,1
1119267,908922,1
1529408,2168382,1
57943,472626,1
1471427,1607793,1
437294,1962746,1
720193,763994,1
1046054,763994,1
1305839,763994,1
1002765,763994,1
669048,763994,1
1924133,946287,1
1778501,528035,1
944925,1095242,1
302268,1095242,1
911804,1301044,1
1321831,1301044,1
1473296,1301044,1
1627318,1273873,1
1531759,1273873,1
1888693,1273873,1
1419768,1307959,1
1867001,1890058,1
1432558,209670,1
423443,209670,1
1454850,209670,1
2029443,1527507,1
954651,1527507,1
168121,1633393,1
760764,1633393,1
600634,1207970,1
1131167,1207970,1
769436,1207970,1
624689,1207970,1
830880,1207970,1
2058021,1207970,1
1918312,1207970,1
749370,1207970,1
1466236,1205925,1
950978,1205925,1
1151905,1205925,1
247217,171504,1
775350,1523173,1
1418301,1968186,1
1162197,251416,1
1786436,251416,1
1996982,1328122,1
2044271,594459,1
189713,594459,1
1965661,594459,1
135114,594459,1
1585259,594459,1
459687,594459,1
1395815,594459,1
865949,594459,1
1485198,594459,1
31796,594459,1
288544,594459,1
236780,594459,1
400657,594459,1
2013371,594459,1
1872969,594459,1
722561,594459,1
1063023,594459,1
1912895,594459,1
1114128,594459,1
1187144,594459,1
1675781,594459,1
1522454,594459,1
1384930,594459,1
1785077,594459,1
178650,594459,1
261910,594459,1
1662068,594459,1
1219391,594459,1
1341403,594459,1
657996,594459,1
328676,594459,1
324272,594459,1
1100930,594459,1
1783260,594459,1
338940,594459,1
1154528,594459,1
634329,594459,1
1648555,594459,1
1803703,594459,1
387423,594459,1
1171158,594459,1
396521,594459,1
898579,594459,1
786957,594459,1
1760504,594459,1
632929,594459,1
1447970,594459,1
39495,594459,1
498826,594459,1
1240316,594459,1
495887,594459,1
2037344,594459,1
2005203,594459,1
1767644,594459,1
1947032,594459,1
1015439,594459,1
1700435,594459,1
1370045,594459,1
1941014,594459,1
485243,594459,1
1957407,594459,1
831872,594459,1
2028443,594459,1
598412,594459,1
782435,594459,1
964007,594459,1
246398,594459,1
64165,594459,1
512576,594459,1
1930394,594459,1
1556719,594459,1
1301130,594459,1
1969870,594459,1
521969,594459,1
1646559,594459,1
1156655,594459,1
1259403,594459,1
642539,594459,1
908090,594459,1
1273959,594459,1
1068966,594459,1
917508,594459,1
1765415,594459,1
1854787,594459,1
1233758,594459,1
1796972,594459,1
433561,594459,1
1827208,992919,1
1257539,992919,1
1370957,992919,1
754301,1488757,1
136047,2066032,1
705229,799167,1
787617,2333993,1
1233503,2333993,1
1288336,2333993,1
1967313,1350883,1
235057,169766,1
782402,169766,1
1234951,967367,1
1889411,967367,1
1494698,357210,1
1483107,357210,1
396924,357210,1
1987980,357210,1
1727679,1323153,1
431463,1252327,1
843207,566354,1
755016,626758,1
1523222,796394,1
1910219,284604,1
2007525,105561,1
526726,105561,1
386808,2342194,1
688167,1202480,1
765092,1202480,1
82341,1202480,1
1911732,1202480,1
1072626,1000421,1
1236564,1000421,1
495970,1000421,1
1176522,1000421,1
615397,2100697,1
1428091,399503,1
125973,2236682,1
966795,2236682,1
1203153,317066,1
6698,315980,1
1346350,315980,1
312662,315980,1
688167,315980,1
162067,315980,1
747629,315980,1
1379191,131485,1
1509271,131485,1
704498,571304,1
372101,810022,1
542993,517120,1
850764,517120,1
784047,1045502,1
325768,281860,1
662541,124727,1
213285,1459973,1
1998463,1459973,1
1949825,378140,1
1044789,1303951,1
979410,1075615,1
465502,131946,1
1030584,61361,1
615274,874060,1
1562316,369880,1
1609257,369880,1
17571,99894,1
1064273,99894,1
1907026,99894,1
599900,99894,1
179065,99894,1
1227520,99894,1
1815866,99894,1
310098,99894,1
553810,99894,1
2009079,99894,1
2023934,99894,1
1145071,99894,1
1205886,99894,1
1309550,99894,1
1910867,99894,1
939311,99894,1
1051210,99894,1
1378068,99894,1
1252182,99894,1
1621939,1367324,1
947960,1367324,1
1204869,1367324,1
780945,1367324,1
1539974,1367324,1
1355863,1367324,1
1350268,1367324,1
1024237,1367324,1
977087,1367324,1
536439,1367324,1
1138328,1367324,1
1627522,1367324,1
1001666,1367324,1
542710,1367324,1
458846,852101,1
803618,1283027,1
1968426,1283027,1
141285,2267262,1
2023954,2267262,1
1009244,2267262,1
89999,2267262,1
131507,2267262,1
995931,2267262,1
681146,2267262,1
721519,2267262,1
1284471,2267262,1
399857,2267262,1
183657,2267262,1
2043240,2267262,1
1297267,2267262,1
1251896,2267262,1
1741503,2267262,1
1015468,2267262,1
247185,2267262,1
1487414,2267262,1
124524,2267262,1
696686,2267262,1
91337,2267262,1
877931,2267262,1
780945,2267262,1
1038886,1799027,1
1711907,761220,1
194189,761220,1
1913335,761220,1
336000,761220,1
2031134,761220,1
1361956,761220,1
1468850,761220,1
334607,761220,1
1900006,761220,1
1155232,761220,1
1132180,761220,1
1078605,761220,1
1872538,761220,1
1586490,761220,1
1962335,761220,1
1795029,761220,1
1293055,761220,1
1023609,761220,1
124566,761220,1
1172964,761220,1
1094464,761220,1
1614077,761220,1
1509018,761220,1
455168,761220,1
629063,761220,1
2042446,761220,1
1493943,761220,1
1439400,761220,1
1823073,761220,1
982197,761220,1
219041,761220,1
574817,761220,1
1133918,761220,1
767473,761220,1
1664899,761220,1
2031685,761220,1
1995515,761220,1
1542403,761220,1
2054353,761220,1
48791,761220,1
1265125,761220,1
1837493,761220,1
1171381,761220,1
1900559,761220,1
978523,761220,1
19665,761220,1
492212,761220,1
1489866,761220,1
229213,761220,1
351925,761220,1
121234,761220,1
716399,761220,1
1530560,761220,1
1283479,761220,1
1471080,761220,1
165594,761220,1
1396698,761220,1
560856,761220,1
489786,761220,1
219825,761220,1
219142,761220,1
580964,761220,1
1924341,761220,1
1058868,761220,1
127909,761220,1
1010606,761220,1
972680,761220,1
947028,2102517,1
153490,96230,1
305011,1593373,1
970615,1593373,1
1992235,1593373,1
1267428,1593373,1
436928,1593373,1
235179,1593373,1
842562,827380,1
96108,827380,1
1252497,7557,1
1224856,725942,1
604992,570573,1
1744354,570573,1
1247371,570573,1
933147,897713,1
1030529,897713,1
1923285,897713,1
92741,897713,1
697332,897713,1
1938809,897713,1
1524544,897713,1
1085424,897713,1
476690,897713,1
111209,897713,1
604436,897713,1
814198,897713,1
872051,897713,1
464524,897713,1
877973,897713,1
783209,897713,1
1989656,897713,1
251683,897713,1
261691,897713,1
497026,897713,1
1226416,897713,1
1478763,897713,1
391555,897713,1
1755836,897713,1
311692,897713,1
1094352,897713,1
1841850,897713,1
886309,897713,1
1458681,897713,1
1057733,897713,1
1858937,897713,1
1820284,897713,1
1839610,897713,1
704327,897713,1
627194,897713,1
1679947,897713,1
1823717,897713,1
989368,897713,1
1387484,897713,1
386236,897713,1
52518,897713,1
2033407,897713,1
1106496,897713,1
156691,897713,1
970317,897713,1
1124502,897713,1
904169,897713,1
45541,897713,1
1702356,897713,1
342488,897713,1
846886,897713,1
1922970,897713,1
1112289,897713,1
281534,897713,1
1807388,897713,1
735517,897713,1
282309,897713,1
735681,897713,1
1826336,897713,1
411431,897713,1
1728449,2238038,1
23039,581324,1
1259246,967049,1
1944224,452493,1
1385981,453651,1
187971,866164,1
932533,866164,1
1396012,184183,1
1180839,1365652,1
309418,771900,1
569421,771900,1
471858,771900,1
1561925,771900,1
1850080,771900,1
1286964,1319107,1
1490362,1319107,1
547472,1822166,1
1792612,2064056,1
601417,2064056,1
548117,2064056,1
686412,2064056,1
1438606,2064056,1
338815,2064056,1
1747392,2064056,1
755003,2064056,1
892492,2064056,1
367010,2064056,1
839551,2064056,1
2005165,2064056,1
1279039,2064056,1
146562,1919307,1
1673875,1556955,1
1612672,1556955,1
1054182,1556955,1
1494601,1165821,1
452138,1165821,1
832041,995600,1
1456010,1685172,1
753633,1323781,1
1990835,1323781,1
1041061,437805,1
569608,437805,1
1651770,437805,1
218568,437805,1
187679,437805,1
1276897,1533618,1
872357,1533618,1
975792,1533618,1
1882032,1533618,1
229038,1533618,1
1702404,1533618,1
1725902,953098,1
1064471,953098,1
1766359,953098,1
623331,953098,1
1735742,953098,1
186891,953098,1
1370186,953098,1
292263,1824622,1
1226490,1824622,1
794069,1824622,1
796611,1738846,1
27882,1738846,1
1119288,1738846,1
1521378,1167052,1
1335215,624724,1
2027254,380821,1
1636697,1912262,1
1199364,2349270,1
740698,71834,1
599839,1205721,1
45091,1240638,1
443782,1240638,1
1041746,2000380,1
1575688,347479,1
808076,793110,1
1262854,793110,1
2024377,321030,1
1671001,1766335,1
340158,1766335,1
828552,1766335,1
492448,1766335,1
1509261,1766335,1
1273413,1766335,1
220891,1766335,1
1057629,1766335,1
343174,1766335,1
2036988,1766335,1
302501,1766335,1
372679,1766335,1
470663,1766335,1
1867427,1766335,1
1880536,1766335,1
209182,1766335,1
62253,2204757,1
1857117,874613,1
1575863,2245851,1
1748074,24878,1
1187648,24878,1
914607,24878,1
303844,2187026,1
1781758,2187026,1
1096446,2187026,1
1034982,2187026,1
1588734,659452,1
1773632,2193265,1
92974,1337479,1
307821,1337479,1
1595941,948729,1
23204,948729,1
34014,2121341,1
1683399,1744121,1
1493091,1300209,1
1900294,207752,1
395059,207752,1
312465,207752,1
2030107,207752,1
828484,207752,1
619937,1878205,1
244594,1878205,1
1193423,1878205,1
1930235,1878205,1
744816,2267583,1
1835283,567254,1
290244,567254,1
884454,567254,1
1100445,567254,1
971619,567254,1
1551929,567254,1
759286,567254,1
1151503,1784092,1
1336224,1784092,1
1342331,1784092,1
356051,1784092,1
1025354,1784092,1
897599,1784092,1
112564,1784092,1
385543,1784092,1
976453,1784092,1
1057109,1784092,1
1476401,1784092,1
1736350,1784092,1
1930394,1784092,1
1006448,1784092,1
1066419,1784092,1
206486,1784092,1
920112,1784092,1
290208,1784092,1
2037513,1784092,1
838245,1784092,1
1919904,1784092,1
221975,1784092,1
1328893,1784092,1
376867,1784092,1
73333,1784092,1
914999,1784092,1
569708,1784092,1
1447830,1784092,1
1282442,1784092,1
1283020,1784092,1
864535,1784092,1
287498,1784092,1
1431738,1784092,1
495819,1784092,1
1017447,1784092,1
1307799,1784092,1
1249126,1784092,1
1896995,1784092,1
890969,1784092,1
1985906,1784092,1
1279427,1784092,1
1493965,1784092,1
979896,1784092,1
959678,1784092,1
100827,1784092,1
1056659,1784092,1
1533236,1784092,1
128036,1784092,1
1951760,1784092,1
1976402,1784092,1
146521,1784092,1
80657,1784092,1
1965125,1784092,1
462482,1784092,1
1815219,1784092,1
1099653,1784092,1
1839610,1784092,1
1324779,1784092,1
1458715,1784092,1
90108,1784092,1
894691,1784092,1
677121,1784092,1
1646929,1784092,1
1632463,1784092,1
1521195,1784092,1
1600610,1784092,1
51996,1784092,1
2052411,1784092,1
1122142,1784092,1
906500,1784092,1
834455,1784092,1
892525,1784092,1
1352156,1784092,1
1024246,1784092,1
1783307,1784092,1
1166065,1784092,1
306176,1784092,1
972589,1784092,1
134542,1784092,1
712971,1784092,1
760093,1784092,1
1758670,1784092,1
1641156,1784092,1
1204727,1784092,1
1967274,1784092,1
38882,1784092,1
1808748,1784092,1
1286889,1784092,1
160758,1784092,1
1327194,1784092,1
229781,1784092,1
1024864,1784092,1
2043693,1784092,1
1128668,1784092,1
693564,1784092,1
420770,1784092,1
1833305,1784092,1
372915,1784092,1
1979106,1784092,1
1096262,1784092,1
1067182,1784092,1
1550737,1784092,1
56914,1784092,1
1827194,1784092,1
1248287,1784092,1
311764,1784092,1
1900324,1784092,1
1669350,1784092,1
1478514,2029251,1
1473281,2029251,1
1830625,664519,1
1204577,1042744,1
688287,2172748,1
778332,2044492,1
1816472,1762809,1
1962618,1608282,1
985280,360265,1
1284635,1087555,1
1251969,1457622,1
347135,1198874,1
746697,1328162,1
1041746,1328162,1
1086395,1328162,1
270625,1328162,1
217568,1168018,1
1863589,1168018,1
1917314,1168018,1
1579880,119869,1
853228,119869,1
1167695,1833579,1
591915,2271712,1
203222,25989,1
358024,25989,1
1199251,1328588,1
1077842,1328588,1
2035487,2197588,1
1770505,1917453,1
1175406,1917453,1
261300,1917453,1
1869614,1917453,1
148256,1917453,1
1029507,1917453,1
631883,928184,1
1786665,928184,1
1495015,1297951,1
1826857,1297951,1
380329,83892,1
378159,83892,1
1133126,83892,1
746993,1876056,1
1019955,1876056,1
257773,1493318,1
679455,1493318,1
164845,1493318,1
901034,1493318,1
1279888,1493318,1
1094011,607020,1
1194080,607020,1
1615874,607020,1
1817014,607020,1
692631,607020,1
420728,242112,1
1719839,957373,1
1507053,957373,1
918454,957373,1
583245,957373,1
1132784,957373,1
1396078,900158,1
155214,900158,1
847904,900158,1
1882766,900158,1
501091,1099062,1
1648115,937850,1
1267030,937850,1
1733407,937850,1
1000366,937850,1
990038,636154,1
614076,636154,1
604750,636154,1
1563781,636154,1
1380149,636154,1
1703325,636154,1
47653,636154,1
1669109,638525,1
532768,638525,1
1002305,326725,1
14606,326725,1
1606294,326725,1
126390,326725,1
566016,326725,1
1622609,2023759,1
1529127,1227133,1
866971,1227133,1
266394,1227133,1
34796,1227133,1
1551041,1227133,1
977251,1227133,1
645254,1227133,1
234541,1227133,1
1458929,1227133,1
185201,1227133,1
905440,1227133,1
1732891,1227133,1
91337,1227133,1
194034,1227133,1
1309666,1227133,1
2036969,1227133,1
1266432,1117967,1
1743574,1117967,1
1215679,1065376,1
1379191,1065376,1
1920285,1065376,1
771283,117408,1
1005835,772214,1
980236,1325234,1
1347372,1325234,1
375142,1325234,1
1474032,1325234,1
1657295,1325234,1
34388,1325234,1
603161,1325234,1
1957959,1325234,1
1526601,1325234,1
886374,1325234,1
678138,1325234,1
1866915,1325234,1
989488,1325234,1
1960322,1325234,1
1868863,1325234,1
956733,1325234,1
1908614,1325234,1
439413,1325234,1
1674449,1325234,1
420628,1325234,1
615015,1325234,1
706561,1325234,1
1371909,1325234,1
1407358,1325234,1
1383126,1325234,1
746501,1325234,1
1827465,1325234,1
1784549,1704783,1
956731,1725353,1
1852940,1725353,1
885092,1725353,1
930320,1725353,1
1239625,1725353,1
1583242,1725353,1
1208296,1725353,1
570396,1725353,1
250762,1725353,1
630503,1725353,1
1297685,1725353,1
715556,841628,1
1517196,2219330,1
1939561,1409798,1
1817315,1409798,1
123078,1409798,1
549057,1760820,1
604106,1760820,1
1384894,1760820,1
1970271,1760820,1
306445,1760820,1
1911588,2219503,1
1784379,1440041,1
499226,1440041,1
1179841,1612117,1
1868607,1901841,1
350988,1901841,1
296993,1901841,1
1992518,1901841,1
260955,825609,1
1775017,15554,1
1943621,15554,1
1112074,15554,1
1869580,15554,1
208601,3438,1
1561060,1721221,1
160758,1928808,1
1133721,1928808,1
1890493,1928808,1
905344,1928808,1
1534079,1928808,1
1993208,1928808,1
1204208,1928808,1
606092,1928808,1
1712959,1928808,1
555011,1674598,1
1268226,902368,1
1939143,1289199,1
1614359,1289199,1
2038752,1289199,1
671891,1289199,1
1217700,1289199,1
1190917,1289199,1
632409,1289199,1
1013217,1289199,1
714364,1289199,1
1213545,1289199,1
677436,1289199,1
1669448,517990,1
1983303,517990,1
1157073,517990,1
1334743,517990,1
462278,517990,1
1199526,517990,1
694572,517990,1
1700896,517990,1
1822081,517990,1
1945018,517990,1
1554257,517990,1
142692,517990,1
1694344,2125817,1
955298,2125817,1
200891,50990,1
1249843,50990,1
535818,1803672,1
1170910,1577717,1
254579,100887,1
53002,64065,1
2045641,64065,1
1166402,315525,1
1627040,315525,1
2058346,315525,1
848287,315525,1
952335,315525,1
1956908,315525,1
1634685,315525,1
865872,315525,1
1650816,315525,1
1592715,315525,1
908185,315525,1
1995884,315525,1
1554074,315525,1
1118318,315525,1
1245210,315525,1
1313349,315525,1
640884,315525,1
1516001,377794,1
1335243,1219574,1
832743,1219574,1
378764,1219574,1
1169375,1219574,1
976590,1219574,1
1092039,1876256,1
1928328,254002,1
1964003,196026,1
295583,196026,1
631854,196026,1
359528,2157007,1
1505792,1815298,1
826201,1469135,1
964686,1469135,1
1067076,1469135,1
514774,401017,1
497831,211490,1
1170719,30651,1
1613363,2248555,1
957489,2248555,1
390865,2248555,1
845920,2248555,1
1710956,2248555,1
1967742,2248555,1
1137069,2248555,1
1536856,2248555,1
109237,2248555,1
860400,2248555,1
1382498,2248555,1
1782305,2248555,1
1812769,2248555,1
1154830,2248555,1
1521329,2248555,1
75667,2248555,1
842203,2248555,1
1493972,2063376,1
410512,1656447,1
1420423,1991952,1
96843,2068475,1
967255,2068475,1
634581,1540432,1
468710,944714,1
129880,367485,1
589362,1018782,1
858602,1840415,1
1286611,1840415,1
403577,1840415,1
1141716,1840415,1
321196,892335,1
229661,182715,1
718417,23377,1
1691471,23377,1
1583508,23377,1
1718012,23377,1
1057692,23377,1
1099196,521783,1
275518,446756,1
2043361,653144,1
103590,617850,1
729998,1497441,1
294763,1497441,1
572683,1497441,1
1212701,622931,1
1062252,622931,1
1054360,622931,1
2023080,622931,1
1411607,622931,1
957922,622931,1
959568,622931,1
167504,622931,1
782252,2195224,1
1777443,2195224,1
735107,2195224,1
442529,2195224,1
1417701,2195224,1
591872,2145059,1
528445,2145059,1
436236,2145059,1
1176394,2145059,1
1312171,2145059,1
1282050,2145059,1
601256,2145059,1
83127,2145059,1
1082054,2145059,1
1621500,2145059,1
1132923,2145059,1
1001561,2145059,1
126319,2145059,1
1524530,2145059,1
412220,2145059,1
270567,2145059,1
1207744,2145059,1
1263738,2145059,1
439943,2145059,1
1877163,2145059,1
1763573,2145059,1
1833290,2145059,1
599871,2145059,1
453816,2145059,1
1064873,2145059,1
351968,2145059,1
1672552,2145059,1
1068993,2145059,1
575059,2145059,1
1795774,2145059,1
1108859,2145059,1
1269258,2145059,1
1574381,2145059,1
126022,2145059,1
783399,2145059,1
1755265,2145059,1
1600464,2145059,1
1138838,2145059,1
701267,2145059,1
246813,2145059,1
953509,2145059,1
1648024,2145059,1
1318255,2145059,1
1897907,2145059,1
607110,2145059,1
1593476,2145059,1
1621617,2145059,1
7807,2145059,1
525727,2145059,1
1638660,2145059,1
1925239,2145059,1
1165826,2145059,1
1813752,2145059,1
182994,2145059,1
1176313,2145059,1
1139498,2145059,1
1154565,2145059,1
1378101,2145059,1
998242,2145059,1
1011310,2145059,1
91238,2145059,1
1625013,2145059,1
1455754,2145059,1
68096,2145059,1
1104421,2145059,1
258000,2145059,1
1326618,2145059,1
498974,2145059,1
1749025,2145059,1
515077,2145059,1
330328,2145059,1
91694,2145059,1
1490063,2145059,1
1245356,2145059,1
571059,2145059,1
1180763,2145059,1
1477976,2145059,1
1630040,2145059,1
653003,2145059,1
691462,2145059,1
1426476,2145059,1
897337,2145059,1
1022726,2145059,1
570200,2145059,1
77458,2145059,1
1139835,2145059,1
757335,2145059,1
522407,2145059,1
1520139,2145059,1
68286,2145059,1
732004,2145059,1
503124,2145059,1
1202879,2145059,1
1422481,2145059,1
1614324,2145059,1
68477,2145059,1
1921403,2145059,1
50476,2145059,1
1371753,2145059,1
77854,2145059,1
332158,2145059,1
662643,2145059,1
493582,2145059,1
972170,2145059,1
1700185,2145059,1
793025,2145059,1
1275138,2145059,1
444543,2145059,1
1661931,2145059,1
1402758,2145059,1
1001095,2145059,1
227297,2145059,1
1199034,2145059,1
748393,2145059,1
170312,2145059,1
35997,2145059,1
1214351,2145059,1
676986,2145059,1
934220,2145059,1
1184282,2145059,1
1012088,2145059,1
356833,2145059,1
1559121,2145059,1
476484,2145059,1
117215,2145059,1
567776,2145059,1
1263999,2145059,1
322841,2145059,1
924753,2145059,1
1355879,2145059,1
1192825,2145059,1
292173,2145059,1
134231,2145059,1
842560,2145059,1
1669235,2145059,1
1729105,2145059,1
208255,2145059,1
1602295,2145059,1
290236,2145059,1
201507,2145059,1
1185463,2145059,1
386736,2145059,1
598001,2145059,1
1372129,2145059,1
1770533,2145059,1
142059,2145059,1
1259692,2145059,1
402577,2145059,1
1892022,2145059,1
130841,2145059,1
121626,2145059,1
1823250,2145059,1
894070,2145059,1
1192829,2145059,1
1403651,2145059,1
868235,2145059,1
1384889,2145059,1
591680,2145059,1
269737,2145059,1
996970,2145059,1
865810,2145059,1
1802919,2145059,1
562487,2145059,1
1790195,2145059,1
1015107,2145059,1
2046938,2145059,1
1447798,2145059,1
1306838,2145059,1
232933,2145059,1
601568,2145059,1
798017,2145059,1
1994315,2145059,1
952860,2145059,1
1766640,2145059,1
1359990,2145059,1
1157633,2145059,1
1585200,2145059,1
830626,2145059,1
639280,2145059,1
1403124,2145059,1
505931,2145059,1
1521603,2145059,1
1360307,2145059,1
844158,2145059,1
1034312,2145059,1
1384605,2145059,1
913911,2145059,1
1191115,2145059,1
988833,2145059,1
381508,2145059,1
1394182,2145059,1
1835118,2145059,1
1421523,2145059,1
1915324,2145059,1
1002513,2145059,1
1948457,2145059,1
1619084,2145059,1
663111,2145059,1
511785,2145059,1
140649,2145059,1
49343,2145059,1
935894,2145059,1
1417617,2145059,1
1575993,2145059,1
1054193,2145059,1
1440720,2145059,1
623398,2145059,1
652889,2145059,1
1288395,2145059,1
119354,2145059,1
889840,2145059,1
488252,2145059,1
62181,2145059,1
270533,2145059,1
852919,2145059,1
899426,2145059,1
312603,2145059,1
544347,2145059,1
1923350,2145059,1
952881,2145059,1
1052988,2145059,1
1530634,2145059,1
120136,2145059,1
369820,2145059,1
1779352,2145059,1
1587895,2145059,1
268302,2145059,1
483573,2145059,1
1055563,2145059,1
1058560,2145059,1
189520,2145059,1
29115,2145059,1
238702,2145059,1
943284,2145059,1
1304851,2145059,1
39840,2145059,1
1293458,2145059,1
2045351,2145059,1
1948048,2145059,1
222547,2145059,1
608325,2145059,1
870378,2145059,1
1870340,2145059,1
893200,2145059,1
1055745,2145059,1
243012,2145059,1
208203,2145059,1
1595644,2145059,1
1384319,2145059,1
1947148,2145059,1
558669,2145059,1
906449,2145059,1
1436487,2145059,1
1119233,2145059,1
186564,2145059,1
61776,2145059,1
914826,2145059,1
1435230,2145059,1
1331885,2145059,1
390401,2145059,1
388351,2145059,1
767809,2145059,1
640453,2145059,1
214189,2145059,1
1302162,2145059,1
732028,2145059,1
158744,2145059,1
2037789,2145059,1
1219474,2145059,1
1374287,2145059,1
1586857,2145059,1
352102,2145059,1
805074,2145059,1
725500,2145059,1
1402569,2145059,1
1540063,2145059,1
1547280,2145059,1
404597,2145059,1
684041,2145059,1
148722,2145059,1
677987,2145059,1
905749,2145059,1
392500,2145059,1
1400996,2145059,1
181758,2145059,1
1016626,2145059,1
1181908,2145059,1
437608,2145059,1
91785,2145059,1
395323,2145059,1
1300288,2145059,1
340638,2145059,1
71636,2145059,1
376093,2145059,1
799820,2145059,1
2019566,2145059,1
2047673,2145059,1
1933754,2145059,1
671110,2145059,1
1915784,2145059,1
1526553,2145059,1
749456,2145059,1
914708,2145059,1
1861076,2145059,1
525802,2145059,1
1295839,2145059,1
1950154,2145059,1
494346,2145059,1
1803926,2145059,1
656817,2145059,1
278511,2145059,1
1219634,2145059,1
1707971,2145059,1
646973,2145059,1
19970,2145059,1
1308637,2145059,1
1948613,2145059,1
1241821,2145059,1
1630002,2145059,1
13809,2145059,1
1127294,2145059,1
316806,2145059,1
184228,2145059,1
502683,2145059,1
1541946,2145059,1
1562499,2145059,1
1777677,2145059,1
1445818,2145059,1
258559,2145059,1
601646,2145059,1
1768273,2145059,1
1830861,2145059,1
618476,2145059,1
2009804,2145059,1
989897,2145059,1
1705070,2145059,1
1043295,2145059,1
1085039,2145059,1
77538,2145059,1
1031880,2145059,1
600676,2145059,1
657248,2145059,1
1327209,2145059,1
801139,2145059,1
743170,2145059,1
127392,2145059,1
286060,2145059,1
32754,2145059,1
1220726,2145059,1
1352287,2145059,1
720100,2145059,1
1489207,2145059,1
57731,2145059,1
1872168,2145059,1
1119651,2145059,1
866229,2145059,1
388695,2145059,1
939861,2145059,1
1762810,2145059,1
1568139,2145059,1
459601,2145059,1
906734,2145059,1
508022,2145059,1
1921302,2145059,1
1470268,2145059,1
1041638,2145059,1
1082432,2145059,1
1632149,2145059,1
1067268,2145059,1
747576,2145059,1
47164,2145059,1
1158208,2145059,1
706743,2145059,1
920335,2145059,1
1371074,2145059,1
611758,2145059,1
675399,2145059,1
543864,2145059,1
1372055,2145059,1
1781728,2145059,1
2056570,2145059,1
1648414,2145059,1
1506896,2145059,1
8733,2145059,1
804343,2145059,1
1360131,2145059,1
205033,2145059,1
205962,2145059,1
1608398,2145059,1
675942,2145059,1
747476,2145059,1
698794,2145059,1
2010777,2145059,1
1284381,2145059,1
471735,2145059,1
166692,2145059,1
68415,2145059,1
460227,2145059,1
953473,2145059,1
23849,2145059,1
1053834,2145059,1
1127909,2145059,1
676406,2145059,1
1928615,2145059,1
1920291,2145059,1
637283,2145059,1
647080,2145059,1
420040,2145059,1
790548,2145059,1
1832406,2145059,1
834505,2145059,1
681422,2145059,1
426552,2145059,1
1418223,2145059,1
747160,2145059,1
451244,2145059,1
1419537,2145059,1
360414,2145059,1
1453958,2145059,1
1456202,2145059,1
45559,2145059,1
234023,2145059,1
425802,2145059,1
1482437,2145059,1
1214033,2145059,1
1102943,2145059,1
1518603,2145059,1
1771629,2145059,1
1844504,2145059,1
419487,2145059,1
1248114,2145059,1
357870,2145059,1
230148,2145059,1
1715641,2145059,1
643744,2145059,1
1998559,2145059,1
705429,2145059,1
1958846,2145059,1
979829,2145059,1
1997154,2145059,1
1787586,2145059,1
668134,2145059,1
1849087,2145059,1
1417644,2145059,1
1883464,2145059,1
1334787,2145059,1
563365,2145059,1
768711,2145059,1
1309248,2145059,1
1170997,2145059,1
1588432,2145059,1
820218,2145059,1
1414159,2145059,1
1263347,2145059,1
948859,2145059,1
286040,2145059,1
65726,2145059,1
1094286,2145059,1
1128205,2145059,1
754757,2145059,1
1379520,2145059,1
380540,2145059,1
919587,2145059,1
875038,2145059,1
819386,2145059,1
1822997,2145059,1
1196847,2145059,1
2057734,2145059,1
976716,2145059,1
1479011,2145059,1
882050,2145059,1
444873,2145059,1
915280,2145059,1
455556,2145059,1
1778266,2145059,1
1792178,2145059,1
1849713,2145059,1
1127402,2145059,1
1993632,2145059,1
1583295,2145059,1
