use_ID,ite_ID,click
122962,1473483,0
528796,1473483,0
328676,1473483,0
1893828,1473483,0
1323720,1473483,0
1333825,1473483,0
1353603,1473483,0
1148112,1473483,0
1131218,1473483,0
423229,1473483,0
146796,1473483,0
1409474,1473483,0
613418,1473483,0
1875098,1473483,0
1376544,1473483,0
216497,1473483,0
1775502,1473483,0
1810643,1473483,0
1966788,1473483,0
627972,1473483,0
1447650,1473483,0
155815,1473483,0
1106357,1473483,0
598282,1473483,0
333052,1473483,0
1652639,1473483,0
1259319,1473483,0
288544,1473483,0
1478766,1473483,0
416990,1473483,0
1530410,1473483,0
807633,1473483,0
1616874,1473483,0
1159463,1473483,0
808279,1473483,0
145970,1473483,0
1758673,1473483,0
330458,1473483,0
1497290,1473483,0
1789635,1473483,0
1766525,1473483,0
981000,1473483,0
1408963,1473483,0
1233130,1473483,0
2055546,1473483,0
1549090,1473483,0
390238,1473483,0
1713452,1473483,0
134548,1473483,0
1778005,1473483,0
1389964,1473483,0
1466506,1473483,0
1658508,1473483,0
1317981,1473483,0
45756,1473483,0
1956461,1473483,0
2051656,1473483,0
1193427,1473483,0
1454358,1473483,0
1486031,1473483,0
1787190,1473483,0
1966764,711702,0
1488844,711702,0
1841618,711702,0
43011,711702,0
1116737,711702,0
841844,711702,0
527765,711702,0
51603,711702,0
1921479,711702,0
1002576,711702,0
1360899,711702,0
1709042,711702,0
1416040,89114,0
1226175,89114,0
154414,89114,0
1961956,675772,0
206,675772,0
460363,1009752,0
1185762,1009752,0
1119847,1009752,0
1611620,1009752,0
736602,1009752,0
1313494,1009752,0
1976997,1009752,0
1958439,1009752,0
2041751,1009752,0
1505049,1009752,0
1180247,1009752,0
133432,1009752,0
1032272,1009752,0
1498263,1009752,0
1234957,1009752,0
5756,1009752,0
1259640,1009752,0
1111884,1009752,0
802694,1009752,0
843247,1009752,0
930128,1009752,0
180455,1009752,0
1798751,1009752,0
903598,1009752,0
1067745,1009752,0
633614,1009752,0
669258,1009752,0
1284487,1009752,0
165802,1451447,0
56649,869374,0
1143775,869374,0
1865347,869374,0
1245063,869374,0
197409,869374,0
172986,869374,0
704573,869374,0
860555,1887880,0
848561,1887880,0
281859,1887880,0
1468741,1930830,0
1149071,437970,0
1176573,1971072,0
1303071,1971072,0
656247,1971072,0
864152,1971072,0
1072017,1971072,0
1758322,1971072,0
378567,565384,0
1094004,626916,0
1014715,626916,0
1644041,626916,0
848856,626916,0
61454,626916,0
1853757,626916,0
1389499,517660,0
1332472,517660,0
1594871,517660,0
1353386,517660,0
1919912,517660,0
1091798,517660,0
106280,517660,0
978901,517660,0
1823527,517660,0
746654,517660,0
223017,517660,0
115483,517660,0
1749540,517660,0
1082509,517660,0
1249677,517660,0
764556,517660,0
614582,517660,0
208124,517660,0
1528467,517660,0
1534274,1069219,0
1646783,1069219,0
1225129,1069219,0
1756009,1069219,0
1516187,1069219,0
497571,1069219,0
652288,1069219,0
178087,1069219,0
1296339,1069219,0
1988741,1069219,0
1233542,1069219,0
196544,1069219,0
1742959,1069219,0
565686,1069219,0
301394,1069219,0
1337858,1069219,0
122332,1069219,0
726551,1069219,0
97105,1069219,0
633311,1186347,0
327337,1186347,0
145759,1186347,0
1060508,1186347,0
535818,1186347,0
1683517,6115,0
1442801,1304215,0
1163204,1686939,0
1516306,1686939,0
1348161,1686939,0
1720552,1686939,0
1307901,1686939,0
1062520,1686939,0
1129259,1686939,0
2003159,1686939,0
1840852,1686939,0
1002344,1686939,0
1268836,1686939,0
573640,1686939,0
1817303,1686939,0
1517540,1686939,0
1724515,333858,0
1121392,333858,0
863756,333858,0
1834660,333858,0
1737470,333858,0
1581145,333858,0
395014,333858,0
981677,333858,0
1637194,333858,0
1429853,333858,0
1557049,333858,0
345629,333858,0
1651770,333858,0
907059,333858,0
314097,1917556,0
1850385,1917556,0
931087,1917556,0
1986428,1917556,0
1075552,1917556,0
631359,1917556,0
1273597,655211,0
786273,655211,0
442047,655211,0
1976240,655211,0
1760212,655211,0
243351,655211,0
11230,1021914,0
1471308,1610850,0
447607,1330035,0
194758,683221,0
597491,683221,0
478836,683221,0
1837622,683221,0
1979154,683221,0
1351018,683221,0
341622,683221,0
2053215,683221,0
1568870,350507,0
1204329,349504,0
362973,349504,0
1031904,349504,0
841412,349504,0
1099137,349504,0
10153,349504,0
1860856,349504,0
739125,349504,0
263554,349504,0
8807,349504,0
809432,1675391,0
1918824,1675391,0
2059504,1675391,0
1865418,2760,0
1198916,2760,0
1627423,2760,0
785130,1049123,0
222668,1049123,0
983313,1049123,0
1369638,1049123,0
1583748,1049123,0
980489,1049123,0
959810,1049123,0
1890217,1049123,0
1244760,1049123,0
1781314,2246452,0
1644845,2246452,0
1120703,2246452,0
1873082,2246452,0
314083,2246452,0
1041746,2246452,0
1000281,76376,0
940268,76376,0
168143,76376,0
356822,76376,0
117238,76376,0
1081458,76376,0
849944,76376,0
1996215,1465094,0
594817,1465094,0
1652639,683919,0
743311,382413,0
1817872,382413,0
979596,382413,0
849608,2332594,0
720528,1042026,0
1918069,1042026,0
875905,1042026,0
689957,1042026,0
1724956,1042026,0
590056,1042026,0
748885,1042026,0
1057216,1042026,0
1768656,1042026,0
1396721,1042026,0
1513315,1042026,0
336040,1042026,0
922663,1042026,0
1662599,1042026,0
1136998,1042026,0
739599,1042026,0
866295,1042026,0
1824273,1953127,0
1570123,1953127,0
1969852,629774,0
1268422,1870050,0
1518507,1870050,0
861607,1870050,0
309049,1870050,0
963119,1870050,0
846246,1870050,0
496886,1870050,0
131999,1870050,0
868225,1870050,0
1041719,1870050,0
42936,1870050,0
1877181,1870050,0
1903510,1870050,0
284482,1870050,0
722237,1870050,0
556666,1870050,0
1003835,1870050,0
1488154,1870050,0
1448253,1980491,0
1850463,1517276,0
830101,1517276,0
958038,1517276,0
780676,1517276,0
155166,1517276,0
1851312,234273,0
1719381,2198334,0
1525014,222675,0
900868,222675,0
1752379,222675,0
457972,1104836,0
979998,1698383,0
288254,1698383,0
454137,1698383,0
293045,1698383,0
1741503,1698383,0
1191779,1698383,0
350714,1698383,0
544220,1698383,0
1780534,1698383,0
1291656,1698383,0
933964,1698383,0
1344072,1698383,0
1408394,1698383,0
375452,1698383,0
204700,1698383,0
1774146,1698383,0
1798359,1698383,0
1268015,1698383,0
692997,1698383,0
411206,1698383,0
881314,1698383,0
1878193,1698383,0
1475427,1698383,0
1625806,1698383,0
299649,1698383,0
1175058,1698383,0
1183132,1698383,0
595895,968583,0
1863006,968583,0
1669049,968583,0
162349,968583,0
1316639,968583,0
278366,1339329,0
1824712,813403,0
1937759,813403,0
1713357,813403,0
859094,813403,0
165473,813403,0
697094,813403,0
1422173,1706518,0
1692180,1706518,0
205456,865288,0
1447312,865288,0
939231,1604062,0
889031,523341,0
885191,523341,0
1605447,523341,0
1773675,523341,0
1075835,523341,0
112979,523341,0
940016,523341,0
624813,523341,0
2054074,523341,0
368222,523341,0
1911240,523341,0
76037,523341,0
1457749,523341,0
135474,523341,0
1289620,523341,0
1337915,1027888,0
1169478,1972275,0
1385902,377508,0
1716311,199755,0
425757,199755,0
118251,199755,0
16074,199755,0
1424615,199755,0
1437794,199755,0
713454,199755,0
1617068,199755,0
2030630,199755,0
1489549,199755,0
691262,199755,0
1311367,199755,0
1031275,199755,0
779642,199755,0
1280292,199755,0
1681665,199755,0
1120753,199755,0
281734,241072,0
450274,241072,0
160571,241072,0
1593368,241072,0
1947972,241072,0
1222154,189487,0
288217,189487,0
416403,189487,0
1844054,1671133,0
317084,1671133,0
1883079,1671133,0
1104578,1671133,0
22464,1671133,0
346770,1671133,0
1577982,1671133,0
619698,744007,0
1536556,744007,0
2014203,1019275,0
193032,1019275,0
1844958,1656827,0
1738268,1656827,0
1373322,1656827,0
3149,1656827,0
911636,1656827,0
1592725,1656827,0
1988511,1656827,0
422246,625923,0
566380,625923,0
2005443,625923,0
842547,2248802,0
1361718,2248802,0
619698,1011337,0
475315,1011337,0
1048296,75948,0
1597744,75948,0
1280740,75948,0
1840965,75948,0
8087,75948,0
1413072,75948,0
1521615,75948,0
412418,75948,0
1558610,75948,0
2005396,75948,0
1573048,75948,0
1315107,75948,0
1648642,75948,0
981045,75948,0
38071,75948,0
853519,75948,0
1966809,75948,0
1509404,75948,0
922032,75948,0
1680819,75948,0
1199287,75948,0
147534,75948,0
465308,75948,0
1051733,75948,0
801817,75948,0
817726,75948,0
553024,75948,0
543826,75948,0
843031,75948,0
553281,75948,0
1106707,75948,0
31298,75948,0
936791,75948,0
802061,75948,0
546515,75948,0
1133441,75948,0
878965,75948,0
1950064,75948,0
1744291,133446,0
127069,133446,0
1492776,133446,0
873047,133446,0
1976646,133446,0
347822,133446,0
83392,133446,0
123077,133446,0
728580,133446,0
1053888,133446,0
673096,133446,0
1463740,133446,0
143180,133446,0
1149297,133446,0
1314377,133446,0
698483,133446,0
905780,133446,0
1114982,133446,0
600512,133446,0
231800,509240,0
1070192,509240,0
450044,1838920,0
179812,1838920,0
555448,1838920,0
1653816,516491,0
719204,516491,0
1513992,516491,0
470859,516491,0
1976014,516491,0
383788,516491,0
1180247,516491,0
68772,516491,0
1512360,516491,0
2056605,516491,0
867881,516491,0
1063794,516491,0
28790,516491,0
1522255,516491,0
581838,516491,0
1626424,395917,0
1870209,1403292,0
245038,1403292,0
1204208,1267762,0
1248216,1267762,0
700879,1267762,0
1593435,1267762,0
382986,1267762,0
764695,1267762,0
357916,1267762,0
1374015,1267762,0
808390,1267762,0
148395,1132030,0
1230665,1132030,0
977884,1132030,0
1031763,1132030,0
430753,1132030,0
1079040,1132030,0
58293,1132030,0
1117224,1132030,0
70516,1132030,0
1958254,1132030,0
613845,1132030,0
1450068,1132030,0
122628,1132030,0
1056247,1132030,0
62468,1132030,0
1667263,1132030,0
1847016,1132030,0
1542806,1132030,0
2013430,1716998,0
551927,1716998,0
537934,1716998,0
929640,1716998,0
1582613,1716998,0
421563,1716998,0
1025000,1716998,0
1073638,1716998,0
1162314,701967,0
1866722,2336489,0
731881,2336489,0
1552388,1834668,0
1603056,1798029,0
699140,1798029,0
864424,1798029,0
1091381,1798029,0
1981083,1321887,0
632673,121031,0
1279075,121031,0
1621230,121031,0
787816,121031,0
1410067,121031,0
1021424,121031,0
666430,121031,0
1494996,121031,0
791903,121031,0
1873082,971511,0
838625,971511,0
1988411,971511,0
1575688,971511,0
957364,971511,0
2017796,971511,0
628953,971511,0
848468,971511,0
1056093,971511,0
1341558,971511,0
1482560,971511,0
1230155,2085406,0
1724997,2085406,0
57934,258779,0
1729383,258779,0
527859,258779,0
1505156,1322369,0
2012661,615358,0
779114,615358,0
791544,615358,0
1403096,615358,0
381033,615358,0
29499,615358,0
1852218,615358,0
1146889,615358,0
995681,615358,0
1056503,615358,0
1844523,615358,0
1587666,396572,0
1736638,396572,0
731881,396572,0
739482,601658,0
1596087,601658,0
1121909,601658,0
1868199,601658,0
919274,601658,0
651517,601658,0
1677385,601658,0
1927984,601658,0
84387,601658,0
1649860,601658,0
21777,601658,0
257282,601658,0
988817,601658,0
1067990,601658,0
557672,601658,0
692483,601658,0
1665128,601658,0
1662825,601658,0
999597,601658,0
1606664,601658,0
1270492,601658,0
1811766,601658,0
1822017,601658,0
18009,601658,0
466106,601658,0
1983911,601658,0
270177,601658,0
530766,601658,0
2039082,601658,0
1485885,601658,0
1636709,601658,0
1026211,601658,0
59454,601658,0
1841018,601658,0
883259,601658,0
1703940,601658,0
1119844,601658,0
781942,1942386,0
148209,1942386,0
1047074,552839,0
732890,552839,0
709236,552839,0
747351,1807678,0
1688290,1807678,0
961389,1807678,0
1607587,1807678,0
1917517,1807678,0
1036233,1807678,0
1773675,1807678,0
1239190,1807678,0
50817,1690818,0
291062,1690818,0
1985220,1690818,0
1934913,1690818,0
1250407,1690818,0
66305,1690818,0
1569669,1690818,0
1719381,1690818,0
958173,1690818,0
1781126,1690818,0
484186,1690818,0
788718,1690818,0
1063905,1690818,0
249506,1690818,0
1294692,1690818,0
455414,1690818,0
205996,1690818,0
1180189,1820187,0
1763152,1820187,0
301938,1820187,0
241164,1820187,0
525411,1820187,0
351353,1820187,0
1244458,1820187,0
1232942,1820187,0
702894,1820187,0
536842,1820187,0
281989,1820187,0
1471308,1820187,0
247200,1820187,0
317081,1999021,0
919731,1999021,0
1885084,1999021,0
1243870,1999021,0
291864,1999021,0
233112,1999021,0
1450702,1999021,0
1421222,1999021,0
711078,1999021,0
161987,1999021,0
728279,1999021,0
1299190,1999021,0
808533,1999021,0
301367,1999021,0
1172612,1999021,0
1617065,1999021,0
835648,1999021,0
446063,1999021,0
1926887,1999021,0
1759949,1999021,0
1010404,2109532,0
444410,52175,0
1663312,52175,0
1424697,52175,0
1648058,52175,0
1121192,52175,0
50817,52175,0
1084389,52175,0
162630,52175,0
385603,52175,0
1871645,52175,0
1649244,52175,0
1908450,52175,0
222283,52175,0
1840852,52175,0
1008930,52175,0
177075,52175,0
14002,52175,0
78714,52175,0
1447838,52175,0
291062,52175,0
1596292,52175,0
1091496,268552,0
1358474,268552,0
1696236,268552,0
485045,268552,0
351279,268552,0
208114,1247415,0
670789,2230125,0
839479,2230125,0
849896,2230125,0
1344370,2230125,0
454891,2230125,0
1267541,2230125,0
210710,2230125,0
2049542,2230125,0
15422,2230125,0
264428,2230125,0
1783944,2230125,0
1773632,2230125,0
1408230,2230125,0
1027123,2230125,0
1178300,2230125,0
285766,1019534,0
94616,39735,0
842891,39735,0
362016,39735,0
426326,39735,0
1826202,39735,0
1694142,564540,0
709236,2303286,0
528801,2303286,0
72774,2303286,0
1774147,2303286,0
622384,2303286,0
698483,2303286,0
912858,202977,0
1675478,202977,0
807843,202977,0
1468919,1719572,0
1349403,1719572,0
580686,758434,0
1420251,1655819,0
1344163,1655819,0
935668,1655819,0
775643,1655819,0
1940091,1655819,0
972213,1655819,0
1787886,1655819,0
1870996,1655819,0
309513,1655819,0
299975,1655819,0
802309,1655819,0
1986694,1655819,0
18073,1655819,0
360416,1655819,0
127774,1655819,0
1083568,1655819,0
153343,1655819,0
1284256,1655819,0
341804,1655819,0
976439,1655819,0
872056,1655819,0
78619,1655819,0
1459683,1655819,0
1651314,1655819,0
174494,1655819,0
1669597,1655819,0
361765,2275295,0
1926639,1622857,0
1882182,1622857,0
1468558,1622857,0
1626366,1622857,0
638746,1622857,0
1820655,2286185,0
824113,2286185,0
1052254,2286185,0
1832296,2286185,0
1880101,2286185,0
1532387,2286185,0
1115389,2286185,0
1391592,2286185,0
577540,2286185,0
1951927,1360119,0
506357,384048,0
974287,478380,0
459429,1919042,0
1241826,1919042,0
624813,1919042,0
601356,1919042,0
285766,1919042,0
871531,1267989,0
943919,1267989,0
1563369,1267989,0
1502081,478151,0
524831,478151,0
239020,328753,0
1414392,328753,0
1773158,328753,0
593976,328753,0
1985052,328753,0
189032,328753,0
69088,328753,0
1861422,328753,0
1075064,328753,0
1085050,328753,0
1116690,328753,0
536480,328753,0
555957,328753,0
997010,328753,0
1378068,1844061,0
1495700,1592244,0
700747,2245781,0
1303426,1112407,0
1897215,1112407,0
291382,1112407,0
145226,1112407,0
202129,83790,0
1596717,83790,0
396589,83790,0
52061,404253,0
1291557,404253,0
1591526,635461,0
775175,635461,0
1617291,635461,0
1755621,635461,0
1224506,635461,0
288078,635461,0
309083,635461,0
234701,1829476,0
731180,1829476,0
929862,1829476,0
33628,1829476,0
1736029,1829476,0
2062050,1829476,0
891491,1829476,0
1469678,1829476,0
28245,1829476,0
1357899,1829476,0
2003619,1829476,0
1333377,1974296,0
1515040,1974296,0
1834660,1974296,0
722392,81876,0
3260,81876,0
249102,81876,0
300166,81876,0
1214593,81876,0
286049,81876,0
1641194,81876,0
1565770,81876,0
1081724,81876,0
103165,81876,0
1680684,81876,0
1389691,1993593,0
1687162,1993593,0
1057184,1993593,0
525411,1993593,0
1309176,1993593,0
1908614,1993593,0
266667,1993593,0
1165428,1993593,0
1235586,1993593,0
1324604,1993593,0
1021231,769753,0
1055808,769753,0
1180013,769753,0
966180,769753,0
706196,769753,0
1297318,769753,0
363133,769753,0
971520,769753,0
1899767,769753,0
1223268,769753,0
2015065,769753,0
699056,769753,0
113113,769753,0
292371,769753,0
1616972,769753,0
634671,769753,0
1961099,769753,0
558861,769753,0
168994,769753,0
1786572,769753,0
564220,769753,0
1415759,769753,0
1013192,769753,0
1141323,769753,0
104931,769753,0
942881,1744517,0
184986,1744517,0
455155,1744517,0
932533,1744517,0
233083,1744517,0
395832,1744517,0
200646,1744517,0
1263165,2158443,0
1854770,2158443,0
125284,2158443,0
890165,2158443,0
48937,432894,0
1320629,432894,0
1310203,246783,0
746697,246783,0
1799675,246783,0
1506102,2065716,0
1965903,366353,0
1359302,366353,0
160571,366353,0
1251685,624821,0
476813,624821,0
323913,792123,0
613020,792123,0
101920,646758,0
1987182,569158,0
743781,569158,0
1691388,569158,0
1581249,569158,0
211688,325260,0
1540048,1149886,0
1441664,1149886,0
115608,1149886,0
1121392,1149886,0
1164847,1149886,0
1712258,1149886,0
1660391,1149886,0
21195,1149886,0
1874946,1149886,0
1995920,1149886,0
188741,1149886,0
1283790,1149886,0
1573398,1149886,0
1439522,1149886,0
1015589,1149886,0
223387,1149886,0
1812403,1149886,0
1575289,1149886,0
478369,1149886,0
1841258,1149886,0
103161,1149886,0
89341,1149886,0
448280,1149886,0
1013216,1149886,0
54047,1149886,0
1077808,1149886,0
1539020,1149886,0
1565464,1149886,0
1634420,1149886,0
81478,1149886,0
225117,1149886,0
2056148,1149886,0
626966,1149886,0
68618,1149886,0
1455405,1149886,0
1377818,1149886,0
287339,1149886,0
401296,1149886,0
1983993,1149886,0
1885206,1149886,0
1722344,1149886,0
1479416,1149886,0
1951125,1149886,0
110097,1149886,0
1763899,1149886,0
1384074,1149886,0
1381382,1149886,0
1867894,1149886,0
1164661,1149886,0
372199,1149886,0
193605,1149886,0
1816767,1149886,0
505941,1149886,0
542671,1149886,0
1815945,1149886,0
1197246,1149886,0
445860,1149886,0
1749240,1149886,0
541582,1149886,0
1234951,1459683,0
462064,1459683,0
1573048,1459683,0
1745997,1459683,0
1833900,1459683,0
1771070,1459683,0
904580,1459683,0
217088,1459683,0
1636173,841844,0
1257987,841844,0
712914,841844,0
1606702,841844,0
1262688,841844,0
298585,841844,0
374141,841844,0
1930749,841844,0
235969,841844,0
622431,841844,0
1972653,841844,0
761722,841844,0
1653900,841844,0
1456175,841844,0
1614288,841844,0
1395512,841844,0
645991,841844,0
1626552,841844,0
1608313,841844,0
1318333,841844,0
456175,841844,0
1790940,841844,0
527788,841844,0
1678277,841844,0
363374,841844,0
262729,841844,0
945849,841844,0
1386536,841844,0
535947,841844,0
1840134,841844,0
486308,841844,0
1578815,841844,0
227189,841844,0
772521,841844,0
164307,841844,0
1998696,841844,0
1287879,841844,0
1903710,841844,0
63527,841844,0
1413709,841844,0
1718915,841844,0
1501980,841844,0
1673722,841844,0
200646,841844,0
174915,841844,0
544008,841844,0
136855,841844,0
388558,841844,0
1805325,841844,0
256601,841844,0
992240,841844,0
598343,841844,0
2063567,841844,0
872537,841844,0
1249460,841844,0
408410,841844,0
73645,841844,0
1284864,841844,0
476876,841844,0
1798898,841844,0
502518,841844,0
23139,841844,0
151998,841844,0
257773,841844,0
202553,841844,0
1851093,841844,0
15652,841844,0
1746662,841844,0
21746,841844,0
349293,841844,0
925093,841844,0
384454,841844,0
1841825,841844,0
1675322,841844,0
1740935,841844,0
305294,841844,0
998119,841844,0
151450,841844,0
1840872,841844,0
243943,841844,0
862316,841844,0
739125,841844,0
772619,841844,0
315675,841844,0
554704,841844,0
895955,841844,0
431532,841844,0
1728199,841844,0
1306470,841844,0
714645,841844,0
1809870,841844,0
925739,841844,0
1252337,841844,0
728218,841844,0
1526417,841844,0
489513,841844,0
475492,841844,0
1814804,841844,0
721025,841844,0
1055311,841844,0
737117,841844,0
1099443,841844,0
590542,841844,0
1911789,841844,0
1535040,841844,0
1871254,841844,0
478502,841844,0
909133,841844,0
829017,841844,0
1024166,841844,0
545574,841844,0
1727765,841844,0
446028,841844,0
334237,841844,0
783509,841844,0
1152669,841844,0
421874,841844,0
901102,841844,0
2052424,841844,0
740881,841844,0
1382920,841844,0
1602036,841844,0
363845,841844,0
2013994,841844,0
133412,841844,0
959244,841844,0
206881,841844,0
1285052,841844,0
598985,841844,0
183202,841844,0
1782081,841844,0
2021056,841844,0
849856,841844,0
55698,841844,0
632034,841844,0
488676,841844,0
242980,841844,0
1913961,841844,0
137896,841844,0
1919244,841844,0
487846,841844,0
287317,841844,0
1411372,841844,0
1441423,841844,0
1094018,841844,0
1288461,841844,0
1814269,841844,0
34920,841844,0
455115,841844,0
773900,841844,0
879826,841844,0
1885074,841844,0
39201,841844,0
1437174,841844,0
1338510,841844,0
2000725,841844,0
1593416,841844,0
1192107,841844,0
221475,841844,0
516881,841844,0
1521850,841844,0
1464087,841844,0
1753949,841844,0
722946,841844,0
548309,841844,0
851557,841844,0
999343,841844,0
922602,841844,0
1945193,841844,0
1306854,841844,0
66129,841844,0
448241,841844,0
706195,841844,0
1002293,841844,0
714378,841844,0
846540,841844,0
1528126,841844,0
1081458,841844,0
788587,841844,0
538856,841844,0
875939,841844,0
449068,841844,0
647382,841844,0
321012,841844,0
1416007,841844,0
1983152,841844,0
1225724,841844,0
309148,841844,0
1408566,841844,0
1101355,841844,0
1122415,841844,0
1102388,841844,0
2003159,841844,0
523588,841844,0
1895259,841844,0
1637302,841844,0
908054,841844,0
140561,841844,0
194694,841844,0
532935,841844,0
754392,841844,0
1077622,841844,0
1967250,841844,0
539364,841844,0
617841,841844,0
1566168,841844,0
2008934,841844,0
718484,841844,0
178517,841844,0
1416040,841844,0
1491974,841844,0
1537338,841844,0
1228165,841844,0
265221,841844,0
1775931,841844,0
1610812,841844,0
2001789,841844,0
1122890,841844,0
704312,841844,0
1790915,841844,0
1457749,841844,0
1683562,841844,0
924896,841844,0
1272456,841844,0
1230804,841844,0
921863,841844,0
1626425,841844,0
372382,841844,0
1639131,841844,0
1808193,841844,0
1085295,841844,0
642718,841844,0
1615600,841844,0
1635991,841844,0
168078,841844,0
1502081,841844,0
519244,841844,0
1559593,841844,0
135204,841844,0
1298591,841844,0
624849,841844,0
1323908,841844,0
140472,841844,0
1861031,841844,0
1007277,841844,0
1661223,841844,0
480917,841844,0
1069784,841844,0
1980637,841844,0
216804,841844,0
1466951,841844,0
442152,841844,0
1691253,841844,0
1653046,841844,0
1649285,841844,0
936577,841844,0
920103,841844,0
1617651,841844,0
1549838,841844,0
948991,841844,0
1788502,841844,0
1151282,841844,0
575247,841844,0
1578185,841844,0
793742,841844,0
1840252,841844,0
1977956,841844,0
758864,841844,0
808721,841844,0
275831,841844,0
1477271,841844,0
534590,841844,0
1229807,841844,0
1468285,841844,0
897127,841844,0
856066,841844,0
519707,841844,0
1173098,841844,0
652031,841844,0
1961530,841844,0
144089,841844,0
1212909,841844,0
663794,841844,0
589771,841844,0
677639,841844,0
1811327,841844,0
899673,841844,0
624248,841844,0
1471785,841844,0
739787,841844,0
881508,841844,0
1853923,841844,0
1111877,841844,0
2016705,841844,0
876920,841844,0
288360,841844,0
1685784,841844,0
1310715,841844,0
1937932,841844,0
1067861,841844,0
159097,841844,0
144616,841844,0
1793077,841844,0
566380,841844,0
1200499,841844,0
152288,841844,0
904889,841844,0
1898713,841844,0
494589,841844,0
1367194,841844,0
1290014,841844,0
1891276,841844,0
553781,841844,0
872300,841844,0
1788483,841844,0
2045487,841844,0
1253771,841844,0
1721907,841844,0
8843,841844,0
1961039,841844,0
905129,841844,0
361368,841844,0
1166299,841844,0
689203,841844,0
24776,841844,0
1365862,841844,0
287167,841844,0
1458360,841844,0
1308804,841844,0
958644,841844,0
740848,841844,0
46680,841844,0
1089633,841844,0
1932685,841844,0
1008749,841844,0
1496606,841844,0
398389,841844,0
1694191,841844,0
315978,841844,0
7988,841844,0
45925,841844,0
173371,841844,0
816034,841844,0
73463,841844,0
86126,841844,0
1013578,841844,0
1949850,841844,0
1442351,841844,0
10942,841844,0
97380,841844,0
1636369,841844,0
2009115,841844,0
1268468,841844,0
573808,841844,0
94992,841844,0
312662,841844,0
1633215,841844,0
816061,841844,0
1197389,841844,0
590354,841844,0
212830,841844,0
1347340,841844,0
1983572,841844,0
1225129,841844,0
128794,841844,0
79150,841844,0
1674607,841844,0
299842,841844,0
739583,841844,0
2018283,841844,0
27833,841844,0
1048724,841844,0
771361,841844,0
79796,841844,0
480745,841844,0
1438723,841844,0
2047612,841844,0
14396,841844,0
320323,841844,0
622342,841844,0
710510,841844,0
165996,841844,0
532594,841844,0
516443,841844,0
446005,841844,0
218745,841844,0
1867875,841844,0
557376,841844,0
816508,841844,0
117285,841844,0
1333377,841844,0
369356,841844,0
1971425,841844,0
1381286,841844,0
77385,841844,0
473134,841844,0
1359758,841844,0
1628849,841844,0
1141473,841844,0
276911,841844,0
1389907,841844,0
1108740,841844,0
2013885,841844,0
701212,841844,0
1975060,841844,0
1480037,841844,0
769558,841844,0
1057670,841844,0
1058940,841844,0
1908566,841844,0
1099603,841844,0
996260,841844,0
1007575,841844,0
1277469,841844,0
347856,841844,0
1033650,841844,0
1492961,841844,0
1233768,841844,0
1485693,841844,0
705299,841844,0
268297,841844,0
1154090,841844,0
826917,841844,0
1510739,841844,0
1862545,841844,0
169474,841844,0
1133791,841844,0
38894,841844,0
1957924,841844,0
362334,841844,0
1168236,841844,0
295500,841844,0
1579945,841844,0
47935,841844,0
1023567,841844,0
751717,841844,0
485812,841844,0
1576074,841844,0
598100,841844,0
1872248,841844,0
834034,841844,0
157481,841844,0
1526776,841844,0
690290,841844,0
1836754,841844,0
1113845,841844,0
81738,841844,0
693108,841844,0
250985,1235634,0
842547,1235634,0
258171,1235634,0
782204,1235634,0
1677026,1235634,0
1314444,1235634,0
736688,1235634,0
516881,1235634,0
2022429,730511,0
1728052,730511,0
1050313,730511,0
81738,730511,0
82990,730511,0
1259670,730511,0
748771,730511,0
279153,730511,0
1393336,730511,0
1567255,730511,0
846159,730511,0
320407,730511,0
1379191,730511,0
504410,2209575,0
383216,2209575,0
1870397,1176347,0
1389121,1176347,0
38308,1176347,0
1218239,1176347,0
599114,1176347,0
400034,1397245,0
1821400,732780,0
820960,732780,0
1460137,46751,0
327638,629860,0
50735,1373399,0
483565,1373399,0
1928000,1373399,0
1556992,1779713,0
1280776,703892,0
914999,1949552,0
1353546,1555872,0
350467,1555872,0
1177010,1555872,0
339048,1571667,0
841926,1571667,0
1177010,546020,0
611961,546020,0
1934241,546020,0
1365507,546020,0
815357,546020,0
1495301,546020,0
1405804,546020,0
353717,546020,0
1628560,546020,0
916664,546020,0
583255,546020,0
665695,546020,0
1354295,546020,0
1301583,546020,0
1311343,546020,0
1412887,546020,0
771010,546020,0
379187,546020,0
1395006,546020,0
1794202,546020,0
32268,546020,0
1373580,546020,0
1865919,546020,0
1129423,546020,0
511556,546020,0
927856,546020,0
840192,546020,0
678641,546020,0
1661280,546020,0
385369,546020,0
271552,546020,0
1372553,546020,0
133111,546020,0
787816,546020,0
1655321,546020,0
1389509,546020,0
1050501,546020,0
1437724,546020,0
798223,546020,0
1606449,546020,0
237118,546020,0
130702,546020,0
1015589,428140,0
1905641,642358,0
77518,642358,0
1689730,686005,0
1152792,686005,0
1919728,686005,0
868986,749019,0
1399559,1533992,0
1274152,1533992,0
1376816,1924127,0
1820304,1924127,0
1051393,1924127,0
513789,1924127,0
396408,1924127,0
1939194,1924127,0
55257,1924127,0
1848239,1924127,0
1632016,1924127,0
1770524,1924127,0
842947,1924127,0
2004745,1924127,0
1172321,1924127,0
1024424,1924127,0
1418421,1924127,0
701779,1924127,0
958700,1924127,0
854677,1924127,0
148256,1924127,0
43597,1924127,0
